"id","name","symbol","slug","num_market_pairs","date_added","tags","max_supply","circulating_supply","total_supply","platform","cmc_rank","last_updated","quote"
3883,"QuickX Protocol","QCX","quickx-protocol",5,"2019-04-25T00:00:00.000Z","[]",,498334427.957256,500000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xf9e5af7b42d31d51677c75bbbd37c1986ec79aee""}",540,"2020-09-26T03:51:19.000Z","{""USD"":{""price"":0.0159151727421,""volume_24h"":204602.318266769,""percent_change_1h"":-0.0386997,""percent_change_24h"":-12.0078,""percent_change_7d"":-11.2001,""market_cap"":7931078.504275318,""last_updated"":""2020-09-26T03:51:19.000Z""}}"
5072,"Rakon","RKN","rakon",3,"2019-12-25T00:00:00.000Z","[]",285714286,124255836,285714286,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x6e5a43db10b04701385a34afb670e404bc7ea597""}",541,"2020-09-26T03:51:23.000Z","{""USD"":{""price"":0.0638175159726,""volume_24h"":1295354.92287351,""percent_change_1h"":0.0416839,""percent_change_24h"":1.18651,""percent_change_7d"":-5.9669,""market_cap"":7929698.7986187665,""last_updated"":""2020-09-26T03:51:23.000Z""}}"
3754,"EveryCoin ","EVY","everycoin",15,"2019-02-20T00:00:00.000Z","[]",,9380000000,88800000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xeed3ae7b0f8b5b9bb8c035a9941382b1822671cd""}",542,"2020-09-26T03:51:19.000Z","{""USD"":{""price"":0.000844459926551,""volume_24h"":903596.385450897,""percent_change_1h"":0.0190554,""percent_change_24h"":-26.8601,""percent_change_7d"":-22.4386,""market_cap"":7921034.11104838,""last_updated"":""2020-09-26T03:51:19.000Z""}}"
4466,"Ormeus Ecosystem","ECO","ormeus-ecosystem",4,"2019-11-19T00:00:00.000Z","[]",,2230453136.29,5000000000,"{""id"":1839,""name"":""Binance Coin"",""symbol"":""BNB"",""slug"":""binance-coin"",""token_address"":""ECO-083""}",543,"2020-09-26T03:51:20.000Z","{""USD"":{""price"":0.00353535909119,""volume_24h"":1170491.94441972,""percent_change_1h"":-0.597961,""percent_change_24h"":-2.17064,""percent_change_7d"":-28.4366,""market_cap"":7885452.7728560995,""last_updated"":""2020-09-26T03:51:20.000Z""}}"
2344,"AppCoins","APPC","appcoins",10,"2018-01-08T00:00:00.000Z","[""platform"",""mobile"",""dapp""]",,246203091.844948,246203093,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db""}",544,"2020-09-26T03:51:10.000Z","{""USD"":{""price"":0.0319858717362,""volume_24h"":118082.902842597,""percent_change_1h"":0.164499,""percent_change_24h"":1.74158,""percent_change_7d"":-13.5273,""market_cap"":7875020.516808376,""last_updated"":""2020-09-26T03:51:10.000Z""}}"
2873,"Metronome","MET","metronome",12,"2018-06-26T00:00:00.000Z","[""platform"",""defi"",""payments"",""wallet""]",,10944692.0780966,12373791.0780966,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xa3d58c4e56fedcae3a7c43a725aee9a71f0ece4e""}",545,"2020-09-26T03:51:14.000Z","{""USD"":{""price"":0.715980548843,""volume_24h"":271345.508136601,""percent_change_1h"":0.0967302,""percent_change_24h"":0.491368,""percent_change_7d"":-10.3392,""market_cap"":7836186.640993238,""last_updated"":""2020-09-26T03:51:14.000Z""}}"
2709,"Morpheus Labs","MITX","morpheus-labs",12,"2018-05-04T00:00:00.000Z","[""platform"",""enterprise-solutions""]",,392665500,746999995,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x4a527d8fc13c5203ab24ba0944f4cb14658d1db6""}",546,"2020-09-26T03:51:13.000Z","{""USD"":{""price"":0.0199311029338,""volume_24h"":1186982.82240206,""percent_change_1h"":5.76577,""percent_change_24h"":12.1604,""percent_change_7d"":-8.24512,""market_cap"":7826256.499052043,""last_updated"":""2020-09-26T03:51:13.000Z""}}"
1779,"Wagerr","WGR","wagerr",3,"2017-07-05T00:00:00.000Z","[""gambling""]",,193718183.020992,215097797.020992,"{""id"":1839,""name"":""Binance Coin"",""symbol"":""BNB"",""slug"":""binance-coin"",""token_address"":""WGR-D3D""}",547,"2020-09-26T03:51:07.000Z","{""USD"":{""price"":0.0402805482083,""volume_24h"":1921.08978455193,""percent_change_1h"":0.077356,""percent_change_24h"":1.1087,""percent_change_7d"":-3.44685,""market_cap"":7803074.610001352,""last_updated"":""2020-09-26T03:51:07.000Z""}}"
3336,"IQeon","IQN","iqeon",10,"2018-09-24T00:00:00.000Z","[]",,5491860.1987553,5491860.1987553,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x0db8d8b76bc361bacbb72e2c491e06085a97ab31""}",548,"2020-09-26T03:51:15.000Z","{""USD"":{""price"":1.41356488776,""volume_24h"":213748.613725781,""percent_change_1h"":-0.338923,""percent_change_24h"":-0.0789834,""percent_change_7d"":2.86691,""market_cap"":7763100.745447147,""last_updated"":""2020-09-26T03:51:15.000Z""}}"
2335,"Lightning Bitcoin","LBTC","lightning-bitcoin",8,"2018-01-03T00:00:00.000Z","[""mineable""]",7465926,3860807.622,7465926,,549,"2020-09-26T03:51:10.000Z","{""USD"":{""price"":2.00734657202,""volume_24h"":376430.623207856,""percent_change_1h"":29.343,""percent_change_24h"":31.5477,""percent_change_7d"":53.1951,""market_cap"":7749978.945250387,""last_updated"":""2020-09-26T03:51:10.000Z""}}"
2235,"Time New Bank","TNB","time-new-bank",17,"2017-11-27T00:00:00.000Z","[""platform"",""smart-contracts""]",,3634727418.21869,4415707418.21869,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xf7920b0768ecb20a123fac32311d07d193381d6f""}",550,"2020-09-26T03:51:09.000Z","{""USD"":{""price"":0.00213199444853,""volume_24h"":448729.498542355,""percent_change_1h"":-0.50551,""percent_change_24h"":4.30295,""percent_change_7d"":-5.8147,""market_cap"":7749218.677562026,""last_updated"":""2020-09-26T03:51:09.000Z""}}"
5028,"ROAD","ROAD","road",4,"2020-01-07T00:00:00.000Z","[]",,79300570,2000000000,"{""id"":2399,""name"":""INT"",""symbol"":""INT"",""slug"":""int-chain"",""token_address"":""""}",551,"2020-09-26T03:51:23.000Z","{""USD"":{""price"":0.0973839033424,""volume_24h"":1864117.56473683,""percent_change_1h"":-1.22779,""percent_change_24h"":-6.70835,""percent_change_7d"":-4.98026,""market_cap"":7722599.043877225,""last_updated"":""2020-09-26T03:51:23.000Z""}}"
4103,"FLETA","FLETA","fleta",8,"2019-07-16T00:00:00.000Z","[]",,1030731699.93431,2000000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x7788d759f21f53533051a9ae657fa05a1e068fc6""}",552,"2020-09-26T03:51:20.000Z","{""USD"":{""price"":0.0074822746845,""volume_24h"":2761831.36982778,""percent_change_1h"":-0.0322508,""percent_change_24h"":0.614885,""percent_change_7d"":-3.21071,""market_cap"":7712217.704930138,""last_updated"":""2020-09-26T03:51:20.000Z""}}"
3875,"Valor Token","VALOR","valor-token",3,"2019-04-18T00:00:00.000Z","[""asset-management""]",,20036000.0002,75000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x297e4e5e59ad72b1b0a2fd446929e76117be0e0a""}",553,"2020-09-26T03:51:19.000Z","{""USD"":{""price"":0.384557134688,""volume_24h"":395317.807793364,""percent_change_1h"":-0.229801,""percent_change_24h"":0.759001,""percent_change_7d"":-2.15322,""market_cap"":7704986.75068568,""last_updated"":""2020-09-26T03:51:19.000Z""}}"
1392,"Pluton","PLU","pluton",10,"2016-09-17T00:00:00.000Z","[""services"",""payments""]",20000000,851999.5,20000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xD8912C10681D8B21Fd3742244f44658dBA12264E""}",554,"2020-09-26T03:51:06.000Z","{""USD"":{""price"":9.03210013272,""volume_24h"":15704.8348126123,""percent_change_1h"":2.28144,""percent_change_24h"":12.9027,""percent_change_7d"":15.5983,""market_cap"":7695344.797027374,""last_updated"":""2020-09-26T03:51:06.000Z""}}"
3609,"CWV Chain","CWV","cwv-chain",2,"2018-11-16T00:00:00.000Z","[""platform"",""payments"",""smart-contracts""]",,3540912310.9992,10000000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xed494c9e2f8e34e53bdd0ea9b4d80305cb15c5c2""}",555,"2020-09-26T03:51:18.000Z","{""USD"":{""price"":0.00217244739261,""volume_24h"":11210.2834526716,""percent_change_1h"":0.393647,""percent_change_24h"":0.460734,""percent_change_7d"":-1.35946,""market_cap"":7692445.717490862,""last_updated"":""2020-09-26T03:51:18.000Z""}}"
1500,"Wings","WINGS","wings",9,"2017-01-08T00:00:00.000Z","[""asset-management"",""crowdfunding""]",,99999993.8460583,100000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x667088b212ce3d06a1b553a7221E1fD19000d9aF""}",556,"2020-09-26T03:51:06.000Z","{""USD"":{""price"":0.07688165785,""volume_24h"":41196.6228076459,""percent_change_1h"":-0.100141,""percent_change_24h"":-1.34996,""percent_change_7d"":-21.279,""market_cap"":7688165.311874758,""last_updated"":""2020-09-26T03:51:06.000Z""}}"
3164,"PumaPay","PMA","pumapay",20,"2018-08-13T00:00:00.000Z","[]",,26476422230.56,78042956829,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x846c66cf71c43f80403b51fe3906b3599d63336f""}",557,"2020-09-26T03:51:15.000Z","{""USD"":{""price"":0.000290198458172,""volume_24h"":28237.1299677285,""percent_change_1h"":0.287134,""percent_change_24h"":0.850168,""percent_change_7d"":2.97105,""market_cap"":7683416.909219378,""last_updated"":""2020-09-26T03:51:15.000Z""}}"
2246,"CyberMiles","CMT","cybermiles",29,"2017-12-06T00:00:00.000Z","[""platform"",""e-commerce""]",,800000000,1000000000,,558,"2020-09-26T03:51:09.000Z","{""USD"":{""price"":0.00959407208082,""volume_24h"":776155.231735421,""percent_change_1h"":0.169846,""percent_change_24h"":3.70859,""percent_change_7d"":-15.3351,""market_cap"":7675257.664656,""last_updated"":""2020-09-26T03:51:09.000Z""}}"
3826,"TOP","TOP","top",12,"2019-03-28T00:00:00.000Z","[]",,5119429433.82,20000000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xdcD85914b8aE28c1E62f1C488E1D968D5aaFfE2b""}",559,"2020-09-26T03:51:19.000Z","{""USD"":{""price"":0.00149568708844,""volume_24h"":214316.588726656,""percent_change_1h"":-0.6366,""percent_change_24h"":1.05767,""percent_change_7d"":-5.93875,""market_cap"":7657064.504344273,""last_updated"":""2020-09-26T03:51:19.000Z""}}"
53,"Quark","QRK","quark",3,"2013-08-25T00:00:00.000Z","[""mineable"",""pow"",""multiple""]",,266496674.51692,266496674.51692,,560,"2020-09-26T03:51:05.000Z","{""USD"":{""price"":0.0287216270633,""volume_24h"":1286.59499462296,""percent_change_1h"":0.772705,""percent_change_24h"":0.0432998,""percent_change_7d"":-0.887115,""market_cap"":7654218.099084621,""last_updated"":""2020-09-26T03:51:05.000Z""}}"
5971,"Tendies","TEND","tendies",5,"2020-07-31T00:00:00.000Z","[""memes""]",8681986,8232086,8681986,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x1453dbb8a29551ade11d89825ca812e05317eaeb""}",564,"2020-09-26T03:51:27.000Z","{""USD"":{""price"":0.924460094055,""volume_24h"":243473.637315912,""percent_change_1h"":-7.72554,""percent_change_24h"":60.7828,""percent_change_7d"":98.2241,""market_cap"":7610234.997828849,""last_updated"":""2020-09-26T03:51:27.000Z""}}"
4841,"suterusu","SUTER","suterusu",8,"2019-11-22T00:00:00.000Z","[]",,1373576311.22079,10000000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xba8c0244fbdeb10f19f6738750daeedf7a5081eb""}",561,"2020-09-26T03:51:23.000Z","{""USD"":{""price"":0.00552901286622,""volume_24h"":180903.973759469,""percent_change_1h"":0.353943,""percent_change_24h"":-2.62462,""percent_change_7d"":-23.6989,""market_cap"":7594521.097474755,""last_updated"":""2020-09-26T03:51:23.000Z""}}"
4430,"VNX Exchange","VNXLU","vnx-exchange",2,"2019-12-10T00:00:00.000Z","[]",,28104700,80000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x00fc270c9cc13e878ab5363d00354bebf6f05c15""}",562,"2020-09-26T03:51:20.000Z","{""USD"":{""price"":0.27004611933,""volume_24h"":93857.1704259971,""percent_change_1h"":1.28228,""percent_change_24h"":1.54692,""percent_change_7d"":1.17893,""market_cap"":7589565.169933851,""last_updated"":""2020-09-26T03:51:20.000Z""}}"
2289,"Gifto","GTO","gifto",22,"2017-12-18T00:00:00.000Z","[""media"",""loyalty"",""content-creation""]",,748004034.94468,1000000000,"{""id"":1839,""name"":""Binance Coin"",""symbol"":""BNB"",""slug"":""binance-coin"",""token_address"":""GTO-908""}",563,"2020-09-26T03:51:09.000Z","{""USD"":{""price"":0.0101419770586,""volume_24h"":2495756.54095735,""percent_change_1h"":0.30692,""percent_change_24h"":3.96405,""percent_change_7d"":-11.6925,""market_cap"":7586239.762149177,""last_updated"":""2020-09-26T03:51:09.000Z""}}"
3935,"Sparkpoint","SRK","sparkpoint",10,"2019-05-14T00:00:00.000Z","[]",,6781071766.67246,14421653252,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x0488401c3f535193fa8df029d9ffe615a06e74e6""}",565,"2020-09-26T03:51:19.000Z","{""USD"":{""price"":0.00111012651008,""volume_24h"":264685.376836063,""percent_change_1h"":3.8915,""percent_change_24h"":7.95462,""percent_change_7d"":-9.07476,""market_cap"":7527847.534938118,""last_updated"":""2020-09-26T03:51:19.000Z""}}"
2364,"TokenClub","TCT","tokenclub",12,"2018-01-11T00:00:00.000Z","[""asset-management""]",,692992169.444035,995239500,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x4824a7b64e3966b0133f4f4ffb1b9d6beb75fff7""}",566,"2020-09-26T03:51:10.000Z","{""USD"":{""price"":0.0108515924196,""volume_24h"":856149.138832285,""percent_change_1h"":0.27958,""percent_change_24h"":2.30215,""percent_change_7d"":-6.97364,""market_cap"":7520068.57278105,""last_updated"":""2020-09-26T03:51:10.000Z""}}"
3731,"PlayChip","PLA","playchip",5,"2019-02-08T00:00:00.000Z","[""gambling"",""centralized-exchange"",""gaming""]",,14009105692.8422,50000000000,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x0198f46f520F33cd4329bd4bE380a25a90536CD5""}",567,"2020-09-26T03:51:18.000Z","{""USD"":{""price"":0.000536126578888,""volume_24h"":421.628678631945,""percent_change_1h"":0.0169291,""percent_change_24h"":0.099318,""percent_change_7d"":-6.58447,""market_cap"":7510653.908383893,""last_updated"":""2020-09-26T03:51:18.000Z""}}"
2503,"DMarket","DMT","dmarket",5,"2018-02-03T00:00:00.000Z","[""marketplace"",""entertainment"",""payments""]",,56921773.1719556,56921773.1719715,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x2ccbff3a042c68716ed2a2cb0c544a9f1d1935e1""}",568,"2020-09-26T03:51:10.000Z","{""USD"":{""price"":0.13189266752,""volume_24h"":145142.368189056,""percent_change_1h"":0.646039,""percent_change_24h"":1.06441,""percent_change_7d"":-10.5516,""market_cap"":7507564.503617596,""last_updated"":""2020-09-26T03:51:10.000Z""}}"
1008,"Capricoin+","CPS","capricoin",1,"2015-07-23T00:00:00.000Z","[""hybrid-pow-pos"",""x11""]",1000000000,229427112.880642,292016972.645435,,569,"2020-09-26T03:51:06.000Z","{""USD"":{""price"":0.0326006022906,""volume_24h"":1539.86336871295,""percent_change_1h"":0.0213387,""percent_change_24h"":-4.5025,""percent_change_7d"":-30.4368,""market_cap"":7479462.061702402,""last_updated"":""2020-09-26T03:51:06.000Z""}}"
3126,"ProximaX","XPX","proximax",6,"2018-08-08T00:00:00.000Z","[""platform"",""enterprise-solutions""]",,6097456550,9000000000,"{""id"":873,""name"":""NEM"",""symbol"":""XEM"",""slug"":""nem"",""token_address"":""prx""}",570,"2020-09-26T03:51:14.000Z","{""USD"":{""price"":0.00122600528671,""volume_24h"":183382.243822314,""percent_change_1h"":0.727911,""percent_change_24h"":7.74567,""percent_change_7d"":7.26106,""market_cap"":7475513.965784517,""last_updated"":""2020-09-26T03:51:14.000Z""}}"
3974,"Bitcoin 2","BTC2","bitcoin2",2,"2019-05-28T00:00:00.000Z","[""medium-of-exchange"",""payments""]",21000000,17356434.195,17356434.195,,571,"2020-09-26T03:51:19.000Z","{""USD"":{""price"":0.427882905064,""volume_24h"":541.153805400719,""percent_change_1h"":0.0168916,""percent_change_24h"":-5.93046,""percent_change_7d"":-23.5765,""market_cap"":7426521.484908748,""last_updated"":""2020-09-26T03:51:19.000Z""}}"
5475,"GHOSTPRISM","GHOST","ghostprism",8,"2020-04-17T00:00:00.000Z","[]",175000000,2745862.70545602,2745862.70545602,,572,"2020-09-26T03:51:24.000Z","{""USD"":{""price"":2.70251461154,""volume_24h"":326065.125854866,""percent_change_1h"":0.045463,""percent_change_24h"":-0.0877516,""percent_change_7d"":-2.91742,""market_cap"":7420734.082777648,""last_updated"":""2020-09-26T03:51:24.000Z""}}"
1955,"Neblio","NEBL","neblio",7,"2017-09-12T00:00:00.000Z","[""platform"",""enterprise-solutions""]",,16406697.2846604,16921146.5964545,,573,"2020-09-26T03:51:07.000Z","{""USD"":{""price"":0.448469463087,""volume_24h"":79659.4179472477,""percent_change_1h"":-0.0424242,""percent_change_24h"":3.08962,""percent_change_7d"":-1.98474,""market_cap"":7357902.72228259,""last_updated"":""2020-09-26T03:51:07.000Z""}}"
2827,"Phantasma","SOUL","phantasma",10,"2018-05-28T00:00:00.000Z","[""platform"",""enterprise-solutions"",""content-creation""]",,56542635.3235,96302327,"{""id"":1376,""name"":""Neo"",""symbol"":""NEO"",""slug"":""neo"",""token_address"":""ed07cffad18f1308db51920d99a2af60ac66a7b3""}",574,"2020-09-26T03:51:13.000Z","{""USD"":{""price"":0.129156575885,""volume_24h"":201885.170477841,""percent_change_1h"":-0.902811,""percent_change_24h"":-0.956106,""percent_change_7d"":28.3504,""market_cap"":7302853.16989751,""last_updated"":""2020-09-26T03:51:13.000Z""}}"
3307,"Spendcoin","SPND","spendcoin",11,"2019-01-30T00:00:00.000Z","[]",,2275120345.56807,4000000000,"{""id"":1839,""name"":""Binance Coin"",""symbol"":""BNB"",""slug"":""binance-coin"",""token_address"":""SPNDB-916""}",575,"2020-09-26T03:51:15.000Z","{""USD"":{""price"":0.00318675910115,""volume_24h"":177594.509230437,""percent_change_1h"":0.298519,""percent_change_24h"":4.84865,""percent_change_7d"":-5.8843,""market_cap"":7250260.467450581,""last_updated"":""2020-09-26T03:51:15.000Z""}}"
2578,"TE-FOOD","TFD","te-food",4,"2018-03-10T00:00:00.000Z","[""logistics"",""data-provenance""]",1000000000,526836909.76596,567917832.529342,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0xe5f166c0d8872b68790061317bb6cca04582c912""}",576,"2020-09-26T03:51:13.000Z","{""USD"":{""price"":0.0137609843523,""volume_24h"":11303.8073972723,""percent_change_1h"":-0.471589,""percent_change_24h"":-1.82082,""percent_change_7d"":-20.5954,""market_cap"":7249794.471503463,""last_updated"":""2020-09-26T03:51:13.000Z""}}"
5127,"Orient Walt","HTDF","orient-walt",12,"2020-01-10T00:00:00.000Z","[]",96000000,91210058.1270796,96000000,,577,"2020-09-26T03:51:23.000Z","{""USD"":{""price"":0.0791106679044,""volume_24h"":1511936.35990515,""percent_change_1h"":0.0300187,""percent_change_24h"":0.517184,""percent_change_7d"":-3.67558,""market_cap"":7215688.6180324145,""last_updated"":""2020-09-26T03:51:23.000Z""}}"
2381,"Spectre.ai Dividend Token","SXDT","spectre-dividend",1,"2018-01-12T00:00:00.000Z","[""marketplace"",""centralized-exchange"",""smart-contracts""]",,82073518.6243884,140270691.248777,"{""id"":1027,""name"":""Ethereum"",""symbol"":""ETH"",""slug"":""ethereum"",""token_address"":""0x12b306fa98f4cbb8d4457fdff3a0a0a56f07ccdf""}",578,"2020-09-26T03:51:10.000Z","{""USD"":{""price"":0.087547515406,""volume_24h"":0,""percent_change_1h"":-1.42109e-14,""percent_change_24h"":4.26326e-14,""percent_change_7d"":14.2904,""market_cap"":7185332.636193272,""last_updated"":""2020-09-26T03:51:10.000Z""}}"
